241
1023.85917.711221.125,1 125 218,stand,,,
1405.381017.95221.125,0 2 203 218,stand,,,
1374.481459.91221.125,1 3,stand,,,
1579.621517.62221.125,2 4,stand,,,
1594.321633.67221.125,3 5 119,stand,,,
1758.741608.05214.248,4 6 8 7 12,stand,,,
1760.851021.38216.551,5 7 8,stand,,,
2332.44858.454217.125,6 8 5,stand,,,
2385.871614.11214.752,7 6 5 9 11,stand,,,
2548.921878.93217.125,8 10,stand,,,
2325.562290.97217.125,9 11 12,stand,,,
1771.952427.07217.125,10 8 12 13,stand,,,
1756.821966.34216.98,5 11 10,stand,,,
1590.382467.73216.125,11 14 60 61 64 65 66,stand,,,
1609.592664.65216.125,13 15 59 60,stand,,,
1819.652720.48217.125,14 16 216,stand,,,
1930.133364.33213.584,15 17 40 41,stand,,,
1804.343703.21216.012,16 18 41 40 39,stand,,,
1724.324201.86216.125,17 19 39 41 215,stand,,,
1534.684574.84229.417,18 20 215,stand,,,
884.894295.2239.481,19 36,stand,,,
638.2284020.6221.195,22 27 32 35 36 37,stand,,,
424.3094403.72221.52,21 23 27 211,stand,,,
-26.40794342.72229.302,22 24 211,stand,,,
-231.5124103.93219.065,23 25 28 30,stand,,,
-272.5113721.6227.66,24 26 29 51,stand,,,
110.6583901.65219.426,25 27 28 29 30 212,stand,,,
504.664023.36210.216,26 21 22 35 212,stand,,,
-34.80964043.44216.573,24 26,stand,,,
-132.6763621.06220.765,25 26 31 51,stand,,,
106.0163672.28223.652,26 24 31 32,stand,,,
-11.24663513.87224.502,29 30 48 49 51 52,stand,,,
451.8853546.67219.755,30 21 33 34 35,stand,,,
377.2253284.6218.823,32 34 48 49,stand,,,
607.8283363.16216.125,33 32 35 47 56,stand,,,
678.2213794.52213.392,34 21 32 36 37 27 47 212,stand,,,
911.7294108.51223.564,20 35 21 37,stand,,,
1013.053876.54216.125,36 35 21 38 47 202,stand,,,
1181.093957.13211.853,37 39 202 213,stand,,,
1474.474007.06216.125,38 18 17 41 202,stand,,,
1593.433372.12225.587,16 41 17 46,stand,,,
1569.43670.49214.291,40 42 17 16 39 18,stand,,,
1457.583676.29216.125,41 43 202,stand,,,
1480.853495.25219.125,42 44,stand,,,
1217.393488.27219.125,43 45,stand,,,
1210.463376.55218.939,44 46 47,stand,,,
1316.553362.18220.192,45 40 58,stand,,,
874.7713430.1223.682,45 35 37 34 202,stand,,,
145.0553506.76223.209,31 33 49,stand,,,
136.0513257.5221.273,33 48 31 52 51 50,stand,,,
110.1923023.83219.966,52 49 53 54,stand,,,
-284.9113263.98220.514,52 29 31 49 83 25,stand,,,
-76.93323184.1222.235,49 51 31 50,stand,,,
137.2722581.58219.459,50 54 55 80 82,stand,,,
-60.91452750.99219.177,50 53 82 80,stand,,,
672.0042560.48216.017,53 56 65 66,stand,,,
694.7893152.71216.101,34 55 57,stand,,,
1043.923153.47216.457,56 58,stand,,,
1389.413151.6216.125,57 46 59,stand,,,
1467.462805.03216.125,58 14 60 217,stand,,,
1402.622598.24216.125,59 14 13 65 64 66,stand,,,
1531.512184.54216.125,13 62,stand,,,
1306.312094.9216.048,63 61 67,stand,,,
1156.541912.63216.125,62 69,stand,,,
1320.862363.64216.125,13 66 60 65 67 68,stand,,,
1009.032567.01216.103,60 55 66 13 64,stand,,,
1043.162416.55218.125,65 55 64 13 60 67 68,stand,,,
1240.812220.04216.114,62 64 66 68,stand,,,
1028.152189.73216.125,66 64 67 69 70 71,stand,,,
827.3981888.07215.627,63 68 70 71 117,stand,,,
614.7422210.32216.125,68 69 71 72 75 74,stand,,,
643.8261951.83216.125,69 70 68 72 74 75,stand,,,
392.7681787.48216.125,71 73 74 70 116,stand,,,
178.8481713.09216.125,72 96 97,stand,,,
328.2051932.6216.125,72 71 75 70 77 76,stand,,,
286.8432172.05215.911,70 74 71 76 77,stand,,,
19.92232170.12219.154,75 77 74 79 80,stand,,,
63.13421918.97218.949,74 76 75 78,stand,,,
