340
-593.774 2026.16 739.269,1 93 269,stand,,,
-543.737 1770.66 614.041,0 6 92 91,stand,,,
-404.267 1070.15 616.125,84 123 124 125 126,stand,,,
-1276.86 1039.32 796.125,7 8 131 134,stand,,,
-3.64847 1039.76 616.125,83 86 90 124 256,stand,,,
-542.875 723.125 618.125,125,crouch,0.961304 46.5473 0,,
-1139.75 1822.84 608.125,1 102 117 119 120,stand,,,
-1374.84 1307.55 733.707,3 25 101 131 134,stand,,,
-1247.76 829.624 800.125,3 9 15 110 135,stand,,,
-1383.44 837.804 800.125,8 17 95 134,stand,,,
-1513.54 247.259 800.125,44 47 114 139 19,stand,,,
-1516.25 -284.984 800.125,45 46 48 140 166,stand,,,
-1504.53 -658.967 800.125,13 177 178,stand,,,
-1503.33 -888.662 803.125,12 174 176,stand,,,
-1095.3 489.197 800.125,15 156 160 162 157,stand,,,
-1242.23 709.296 800.125,8 14 97 154 156 162,stand,,,
-1225.72 -92.1519 608.125,155 209 211 218,stand,,,
-1376.42 650.792 800.125,9 97 164,stand,,,
-1355.36 401.402 800.125,19 154 97 111,stand,,,
-1511.41 415.522 800.125,18 136 164 97 10,stand,,,
-1696.88 572.875 800.125,164,crouch,6.3446 -29.0167 0,,
-305.125 723.125 618.125,125,crouch,3.46069 118.596 0,,
-783.883 1362.15 616.125,23 24 91 120 121,stand,,,
-751.125 1231.12 616.125,22,crouch,1.5863 122.446 0,,
-848.875 1231.12 616.125,22,crouch,1.00952 61.9006 0,,
-1322.56 1428.09 672.061,7 101 102 119,stand,,,
-822.752 -75.4086 608.125,32 320 321 31,stand,,,
-340.469 -63.3084 640.125,28 32 234 235,stand,,,
-341.384 -312.494 640.125,27 31 204 233 236,stand,,,
-874.283 -306.441 608.125,31 219 320 338,stand,,,
-1241.84 -296.665 608.125,43 218 217 219,stand,,,
-653.157 -309.664 608.125,32 29 28 26,stand,,,
-677.991 -74.9176 608.125,26 31 27,stand,,,
-69.7236 -875.661 640.125,202 203 274 275,stand,,,
-328.875 -747.136 800.125,279,crouch,7.73316 -24.0893 0,,
-55.125 -527.125 800.125,169,crouch,5.23376 -136.331 0,,
-312.472 -389.142 800.125,39 100 169 315 316,stand,,,
-252.607 1.59709 800.125,38 100 151 316 317,stand,,,
-470.415 35.8304 800.125,51 40 37 150 317,stand,,,
-403.579 -370.487 800.125,36 40 315,stand,,,
-549.613 -270.368 800.125,38 145 49 39 315 318,stand,,,
-203.125 526.875 801.125,147,crouch,3.50891 -134.59 0,,
-666.935 447.552 800.125,52 96 146,stand,,,
-1373.17 -326.1 608.125,30 215 218,stand,,,
-1708.96 190.037 800.125,10 136 137,stand,,,
-1708.82 -239.704 800.125,11 138 165,stand,,,
-1514.6 -87.3098 800.125,11 138 139 48 47,stand,,,
-1443.36 39.6564 800.125,10 48 139 46,stand,,,
-1442.81 -205.756 800.125,47 11 46 140,stand,,,
-740.837 -211.883 800.125,50 145 144 40 318 319,stand,,,
-814.099 91.343 800.125,49 51 171 319,stand,,,
-661.135 108.178 800.125,50 38 52 150 152 318 319,stand,,,
-669.557 311.087 800.125,51 42 96 152,stand,,,
-516.742 275.49 801.125,146 149 152,stand,,,
-1106.12 -890.476 800.125,55 56 174 175,stand,,,
-1113.79 -1164.13 800.125,54 58 179 180 327,stand,,,
-1008.65 -888.307 800.125,54 58 173 329,stand,,,
-921.787 -612.76 800.125,172 329,stand,,,
-1002.35 -1145.73 800.125,55 56 180,stand,,,
-576.05 -1578.72 608.125,103 181 186,stand,,,
-250.584 -1221.56 608.125,185 187 202 325,stand,,,
40.4851 -1752.13 608.125,62 67 184 185,stand,,,
134.59 -1523.81 609.432,61 185 200,stand,,,
596.195 -1536.91 640.125,66 192 189 200,stand,,,
957.539 -1722.48 608.125,66 65 194,stand,,,
822.46 -1873.94 608.125,64 193 194 198,stand,,,
936.801 -1530.84 640.125,64 63 191 190 192,stand,,,
48.2861 -1905.28 608.125,61 184 188,stand,,,
1046.39 -706.534 648.125,71 70 272 307 332,stand,,,
684.029 -708.968 640.125,298 300 299 296,stand,,,
1098.92 -301.726 648.125,71 68 242 339,stand,,,
823.419 -278.101 648.125,68 70 242 333,stand,,,
862.875 59.125 648.125,73,crouch,5.0415 144.364 0,,
660.847 102.178 650.125,72 74 108 242 243 244,stand,,,
862.875 206.875 648.125,73,crouch,3.31116 -145.071 0,,
458.392 255.566 648.125,79 80 243 253,stand,,,
14.3567 -390.371 650.125,233 237,stand,,,
1118.88 -1467.12 640.026,191,crouch,9.65578 -153.102 0,,
115.332 558.6 648.125,79 247 248,stand,,,
378.081 509.675 648.125,75 78 81 247,stand,,,
260.049 260.862 648.125,75 81 245 246,stand,,,
374.73 365.119 648.125,80 79,stand,,,
-107.427 627.682 648.125,83 248 247 249,stand,,,
-86.012 863.519 616.125,4 82 84 109 124 248,stand,,,
-298.735 810.369 616.024,83 2 125,stand,,,
679.042 615.646 648.101,251 257,stand,,,
329.386 1304.31 616.125,4 87 90 263 264,stand,,,
312.063 1889.36 608.125,86 88 92 263 264,stand,,,
295.324 2095.21 636.125,87 94,stand,,,
-44.9867 1593.1 608.125,90 91 92 122 264,stand,,,
-26.7949 1223.27 616.125,86 89 4 122 124,stand,,,
-510.469 1587.39 608.125,89 22 121 1,stand,,,
-49.2739 1846.5 608.125,89 87 1,stand,,,
-720.875 2162.88 780.125,0,crouch,6.57959 -63.8653 0,,
19.5388 2090.46 780.125,88 268,stand,,,
-1528.87 924.875 800.125,9,crouch,6.0083 -36.5259 0,,
-896.931 394.97 800.125,42 52 157 160 171,stand,,,
-1403.29 547.519 800.125,17 15 18 164 19,grenade,-10.1416 -94.9237 0,,
-111.625 -683.937 800.125,278 169 310,grenade,-9.81201 127.928 0,,
-1136.88 -432.875 800.125,141,crouch,1.57532 39.8401 0,,
-233.496 -148.584 800.125,36 37 316,grenade,-1.6876 13.5224 0,,
-1488.59 1661.35 608.125,25 7 334,grenade,-21.2872 -82.8717 0,,
-1090.79 1453.28 612.755,6 25 119 120,stand,,,
-717.887 -1627.95 639.103,59 182,grenade,17.6428 29.3427 0.137329,,
601.273 -74.1007 650.125,242,grenade,-11.2897 130.648 0,,
-548.875 -1474.18 608.125,187,claymore,48.3905 -74.4507 0,,
-1431.8 -561.321 800.125,177,claymore,64.3646 -174.174 0,,
-279.808 -496.19 640.125,204,claymore,71.4838 -149.762 0,,
798.875 -13.0926 650.125,73,claymore,63.0353 142.573 0,,
7.25715 783.125 616.035,83,claymore,61.3104 156.048 0,,
-1159.21 774.917 800.125,8,claymore,64.7821 165.881 0,,
-1371.79 359.137 800.125,112 18,climb,1.85791 -93.8745 0,,
-1374.41 308.423 801.125,111 113 115,climb,59.4373 88.0628 0,,
-1382.3 183.565 801.125,112,crouch,0.619526 -99.5398 0,,
-1451.12 240.214 800.125,10 115,climb,17.6538 1.10597 0,,
-1377.4 239.7 801.125,114 112,climb,38.0444 179.952 0,,
530.948 699.621 648.125,258,claymore,54.6393 22.9743 0,,
-1434.72 1914.42 632.125,6 118 335,stand,,,
-1610.43 1936.85 632.125,117,crouch,7.08069 -40.7849 0,,
-1205.64 1552.52 608.125,25 6 102,stand,,,
-959.915 1356.47 616.125,22 102 6,stand,,,
-514.222 1350.87 616.125,22 91 122 123,stand,,,
-102.084 1320.04 616.125,121 90 89,stand,,,
-442.675 1150.15 616.125,121 124 2 126,stand,,,
-152.404 1088.41 616.125,123 2 4 90 83,stand,,,
-447.273 834.88 616.125,2 84 5 21,stand,,,
-711.751 1035.06 706.125,123 2 127 337,stand,,,
-861.324 1028.05 706.125,126 128 129,stand,,,
-838.643 1142.98 706.125,127,claymore,24.6918 -95.6067 0,,
-1024.38 1026.67 787.598,127 130 131,stand,,,
-1050.39 1161.49 796.125,129,crouch,19.6381 -3.27208 0,,
-1179.64 1038.29 796.125,129 132 133 3 7,stand,,,
-1162.74 1162.25 796.125,131,claymore,24.0216 -94.0741 0,,
-1165.66 980.529 796.125,131,claymore,24.0216 -178.35 0,,
-1387.91 1029.59 796.125,7 3 9 336,stand,,,
-1161.06 852.788 800.125,8,crouch,7.50366 -127.813 0,,
-1711.67 445.36 800.125,19 44 164,stand,,,
-1702.05 32.8047 800.125,44 138 139,stand,,,
-1700.93 -87.0433 800.125,45 137 46,stand,,,
-1514.86 39.1069 800.125,46 137 10 47,stand,,,
-1282.46 -255.78 800.125,11 48 141 143 166 145,stand,,,
-1071.59 -338.073 800.125,140 99 142 145,stand,,,
-989.346 -424.281 800.125,141,crouch,5.31189 144.829 0,,
-1058.55 -225.044 800.125,140 144 145,stand,,,
-829.402 -201.107 800.125,143 145 49 331,stand,,,
-800.272 -282.351 800.125,141 144 49 40 140 143,stand,,,
-519.043 433.224 801.125,53 147 42,stand,,,
-296.712 408.051 801.125,146 148 149 41,stand,,,
-256.143 229.737 801.125,147 149 151,stand,,,
-351.729 277.814 801.125,147 53 148 150,stand,,,
-455.978 99.9528 800.125,149 151 38 51 152,stand,,,
-249.2 80.761 800.125,148 37 150,stand,,,
-591.335 193.831 800.125,150 51 53 52,stand,,,
-998.094 271.974 801.125,157 206,stand,,,
-1248.1 389.5 800.125,155 156 18 15 159,stand,,,
-1228.82 271.963 801.125,16 154,stand,,,
-1115.24 390.081 800.125,154 15 14 157 207 208,stand,,,
-1004.54 379.749 800.125,156 153 158 96 14 171,stand,,,
-1042.44 323.896 800.256,157,claymore,32.6184 -177.037 0,,
-1199.09 326.527 800.125,154,claymore,28.9929 -15.1483 0,,
-997.643 494.048 800.125,96 14 161 162,stand,,,
-867.344 550.94 800.125,160,crouch,11.7993 -111.575 0,,
-1139.85 634.736 800.125,160 15 163 14,stand,,,
-1102.3 700.272 800.125,162,crouch,12.2223 -103.16 0,,
-1623.36 503.442 800.125,17 19 20 136 97,stand,,,
-1723.65 -359.875 800.125,45,crouch,7.16309 38.1134 0,,
-1510.72 -468.354 800.125,11 167 168 140 178,stand,,,
-1586.61 -484.764 800.125,166,claymore,21.0718 1.82558 0,,
-1397.56 -496.875 800.125,166,crouch,13.233 142.313 0,,
-254.919 -576.996 800.125,170 36 98 35 279 310,stand,,,
-368.249 -466.424 800.125,169,crouch,10.7886 103.065 0,,
-854.533 221.493 800.125,96 50 157,grenade,-8.00354 -52.4963 0,,
-1110.02 -608.521 801.125,173 174 177 57,stand,,,
-1107.52 -781.083 801.125,174 56 172,stand,,,
-1203.17 -870.476 800.125,13 54 173 172,stand,,,
-1188.54 -962.269 800.125,54,claymore,16.1005 18.9258 0,,
-1569.16 -983.289 803.125,13,crouch,8.84949 77.1533 0,,
-1426.24 -665.997 800.125,172 12 106,stand,,,
-1502.86 -572.779 800.125,12 166,grenade,-11.8817 83.5309 0.236206,,
-1200.87 -1071.13 800.125,55,crouch,11.629 -47.1844 0,,
-923.506 -1317.22 800.125,58 55 181 182 328,stand,,,
-906.241 -1530.38 704.125,59 180 182,stand,,,
-987.608 -1629 704.125,180 181 103,stand,,,
-365.563 -1680.7 608.125,184 186,stand,,,
-85.4858 -1680.16 608.125,183 61 67 185,stand,,,
-105.311 -1465.16 608.125,184 187 60 62 61,stand,,,
-456.856 -1577.73 608.125,59 183 187 326,stand,,,
-419.836 -1461.52 608.125,186 105 185 60,stand,,,
188.784 -1861.06 608.125,67,claymore,31.0968 -174.538 0,,
548.058 -1715.16 640.125,63 193 194 195,stand,,,
1132.53 -1617.42 640.125,191 66,stand,,,
1080.63 -1527.98 640.125,190 66 77,stand,,,
760.163 -1487.75 640.125,66 63 305,stand,,,
778.428 -1773.11 608.125,65 189 194,stand,,,
822.914 -1725.97 608.125,193 65 64 189,stand,,,
518.217 -1758.87 640.125,189 196,climb,-5.81177 -100.677 0,,
516.489 -1795.13 604.003,195 197 198,climb,-26.6309 90.4248 0,,
403.987 -1864.76 608.125,196 198 199,stand,,,
570.198 -1863.71 608.125,65 196 197,stand,,,
356.98 -1796.38 604.092,197,claymore,11.2115 -83.8293 0,,
261.954 -1529 630.659,62 201 63,stand,,,
261.06 -1380 640.125,200,crouch,20.5664 -131.082 0,,
-246.648 -986.691 640.125,60 33 203,stand,,,
-317.374 -800.649 640.125,33 202 204 205,stand,,,
-354.212 -492.265 640.125,203 107 28,stand,,,
-379.539 -995.608 640.125,203,crouch,8.22205 48.5175 0,,
-1004.1 -83.4624 608.125,153 210 217 320 321,stand,,,
-1080.4 280.799 800.125,156 210 208,stand,,,
-1144.41 267.123 800.125,156 209 207,stand,,,
-1146.5 -110.993 608.125,208 210 16 217 218,stand,,,
-1073.23 -104.792 608.125,207 206 209 217,stand,,,
-1328.79 -90.9952 608.125,16 212 218 213,stand,,,
-1382.83 99.3885 608.125,211 213,stand,,,
-1524.45 107.505 608.125,212 214 220 215 211,stand,,,
-1543.8 -148.032 608.125,213 215 221 228,stand,,,
-1494.47 -268.247 608.125,214 43 216 228 229 213,stand,,,
-1574.69 -374.697 608.125,215,crouch,10.7489 20.4749 0,,
-1192.55 -209.449 608.125,218 209 210 206 30 219,stand,,,
-1325.57 -214.957 608.125,217 211 16 209 43 30,stand,,,
-1086.15 -301.466 608.125,217 29 30 320,stand,,,
-1625.68 12.3124 608.125,213,crouch,6.78833 -5.56822 0,,
-1578.88 -147.409 608.125,214 222,climb,-2.09961 178.673 0,,
-1614.45 -147.413 650.125,221 223,stand,,,
-1639.13 -140.954 612.125,222 224 225,climb,-5.27466 -2.78319 0,,
-1686.1 -91.1251 616.125,223,crouch,1.79504 -7.62816 0,,
-1666.87 -215.032 612.125,223 226 231,stand,,,
-1639.13 -217.517 612.125,225 227,climb,-9.92188 0.30397 0,,
-1610.67 -215.355 650.125,226 228,stand,,,
-1578.87 -220.421 608.125,227 215 214,climb,-12.8937 174.371 0,,
-1578.85 -280.456 608.125,215 230,climb,5.70618 178.079 0,,
-1608.69 -280.019 650.125,229 231,stand,,,
-1639.12 -281.228 612.125,230 232 225,climb,-25.6104 0.908218 0,,
-1656.84 -326.26 612.125,231,crouch,2.20154 0.743424 0,,
-131.305 -322.694 648.125,76 28 234,stand,,,
-99.2404 -104.307 648.125,233 27 239 254 255,stand,,,
-290.863 16.876 640.125,27,claymore,17.0331 -87.3779 0,,
-271.131 -396.375 640.125,28,claymore,14.7095 94.5667 0,,
122.813 -344.626 653.653,76 238 239 240,stand,,,
383.32 -356.908 648.125,237 240 242 241,stand,,,
121.767 -139.134 648.125,237 234 240 250 254,stand,,,
294.778 -258.817 648.125,239 238 237 241 250,stand,,,
464.429 -188.099 648.125,240 242 250 238,stand,,,
684.778 -179.646 650.125,241 238 104 73 71 70,stand,,,
532.25 249.933 650.125,73 244 75,stand,,,
646.508 282.147 650.125,73 243 251,stand,,,
117.859 257.342 648.125,80 246 255,stand,,,
118.749 337.768 648.125,245 80 247,stand,,,
118.119 510.437 648.125,246 79 78 248 82,stand,,,
-48.4081 626.255 648.125,247 78 82 83,stand,,,
-135.95 492.699 650.125,82,crouch,9.0625 21.0132 0,,
456.547 -109.684 648.125,241 240 239 253,stand,,,
675.844 451.3 648.125,244 252 85 271,stand,,,
759.908 425.653 648.125,251,claymore,8.89771 179.216 0,,
460.371 13.7786 648.125,250 75,grenade,-4.70337 124.076 0.148315,,
110.578 20.8085 648.125,239 234 255,grenade,-26.2421 -170.138 0.291138,,
121.002 149.075 648.125,254 245 234,grenade,-10.7184 93.5834 0.543823,,
214.75 963.766 648.125,4 260 259 258 270,stand,,,
636.048 721.634 648.125,85 258,stand,,,
487.347 778.356 648.125,116 257 259 256,stand,,,
415.87 947.228 648.125,258 260 256,stand,,,
497.04 1055.68 648.125,259 261 256,stand,,,
640.11 1103.93 648.125,260 262 267,stand,,,
618.949 1277.99 648.125,261 263 265 266,stand,,,
416.623 1303.4 616.125,262 86 87,stand,,,
237.802 1465.65 616.125,89 87 86,stand,,,
596.265 1366.23 648.125,262,claymore,15.8905 -84.505 0,,
712.875 1294.71 648.125,262,claymore,7.88696 -176.334 0,,
712.376 1054.15 648.125,261,crouch,1.73462 177.684 0,,
-203.572 2079.47 780.125,94 269,javelin,,,
-505.239 2076.77 780.125,0 268,javelin,,,
238.123 769.111 648.085,256,crouch,14.6985 60.3552 0,,
587.125 418.63 648.097,251,claymore,19.5874 10.5487 0,,
904.267 -706.389 648.125,68 273 300,stand,,,
918.269 -536.979 648.125,272,prone,,,
18.9151 -912.185 640.125,33 284,grenade,-9.64722 -12.7148 0.488892,,
96.0578 -839.431 640.125,33 276 284,grenade,-10.1746 11.1475 0.395508,,
262.445 -828.004 640.427,275 277 284 294,stand,,,
265.268 -709.52 645.208,276 278 294 297 296,stand,,,
-66.1623 -708.975 800.125,277 98 280 310 313 314,stand,,,
-249.431 -756.891 800.125,169 34 282 280 310,stand,,,
-154.672 -804.682 800.125,278 281 282 279 310,stand,,,
-94.468 -1044.75 800.125,280 282 283 312,stand,,,
-236.973 -985.811 800.125,281 279 280 311,stand,,,
246.3 -1033.59 640.125,281 284 285 295,stand,,,
259.103 -926.936 640.125,283 274 276 275 294 295,stand,,,
393.282 -1058.93 640.125,283 286 295,stand,,,
552.875 -1042.03 640.125,285 287 294,climb,-9.32861 1.82008 0,,
578.978 -1041.52 677.125,286 288,stand,,,
591.128 -1039.88 640.125,287 289,climb,-7.47192 -178.334 0,,
656.538 -1050.74 640.125,288 290 301 304,stand,,,
648.249 -965.059 640.125,289 291 299 301,stand,,,
591.125 -960.629 640.125,290 292,climb,-18.4692 -178.51 0,,
566.997 -968.456 677.125,291 293,stand,,,
551.427 -964.545 640.125,292 294,climb,-4.76379 -0.657333 0,,
466.467 -906.466 640.125,293 284 295 286 276 296 277,stand,,,
342.802 -980.54 640.125,283 284 285 294,stand,,,
400.136 -715.191 649.119,294 297 277 298 69,stand,,,
388.337 -571.697 650.095,277 296,stand,,,
610.107 -732.586 646.757,296 69 299,stand,,,
